evaluations raw_y x0 x1
582 0.0189158558 2.098579 57.662780
583 0.0621248889 2.101717 57.661087
584 0.0125394440 2.099949 57.656966
585 0.0058661144 2.099208 57.659043
586 0.0893635426 2.097563 57.795549
587 0.0015163867 2.099314 57.661039
588 0.1111698010 2.098064 57.808442
589 0.0965446942 2.103567 57.643423
590 0.0391785676 2.097662 57.735912
591 0.0226863011 2.098288 57.667569
592 0.0105806624 2.098976 57.660393
593 0.0006976976 2.099288 57.663929
594 0.0254188922 2.100241 57.663640
595 0.0301043406 2.098046 57.718965
596 0.0023044608 2.099305 57.665211
597 0.0336691916 2.098810 57.639798
598 0.0072530791 2.099108 57.660291
599 0.0781174549 2.099355 57.743836
600 0.0323065228 2.098913 57.638525
601 0.0046921219 2.099457 57.654919
602 0.0782692876 2.098218 57.769980
603 0.0037794763 2.099302 57.666842
604 0.0017031800 2.099390 57.659773
605 0.0043494181 2.099470 57.662629
606 0.0069710669 2.099821 57.651493
607 0.0171384399 2.099926 57.663625
608 0.1442081667 2.099396 57.508373
609 0.1626613297 2.100539 57.803165
610 0.0229292746 2.100226 57.620948
611 0.0346774027 2.099570 57.620097
612 0.0073539305 2.098996 57.663544
613 0.0052104957 2.099025 57.673512
614 0.0049304510 2.098901 57.672474
615 0.0183345660 2.099088 57.648884
616 0.0049133592 2.099470 57.654448
617 0.0036633340 2.099383 57.664524
618 0.0386327389 2.097909 57.731621
619 0.1737915714 2.103400 57.737679
620 0.0209459309 2.097658 57.702001
621 0.0152704947 2.098378 57.674679
622 0.0051842512 2.099637 57.652467
623 0.0097377568 2.099618 57.664439
624 0.0130917270 2.100148 57.649879
625 0.0354961158 2.097345 57.683300
626 0.0062787304 2.098991 57.665064
627 0.0107267123 2.099237 57.653151
628 0.0245224408 2.098352 57.663214
629 0.0784793680 2.099529 57.739959
630 0.0251339245 2.098672 57.652877
631 0.0020142586 2.099440 57.659616
632 0.0389774231 2.100437 57.673422
633 0.0003337179 2.099292 57.662783
634 0.0064032540 2.099357 57.668212
635 0.0038648463 2.099172 57.662232
636 0.0048628450 2.099363 57.656408
637 0.0103763500 2.098821 57.665485
638 0.0181530284 2.099363 57.680482
639 0.1588007100 2.100152 57.808928
640 0.0345098918 2.098290 57.653459
641 0.0501093486 2.099461 57.711757
642 0.0072128896 2.099607 57.661726
643 0.0221424522 2.098103 57.674722
644 0.0120741137 2.098505 57.674874
645 0.0154486294 2.099084 57.652062
646 0.0428331277 2.100219 57.597790
647 0.0007273426 2.099247 57.663601
648 0.0372325101 2.098592 57.641834
649 0.0367103408 2.102091 57.590683
650 0.0201479833 2.099722 57.673112
651 0.0053490693 2.099046 57.664408
652 0.0066842376 2.099750 57.649350
653 0.0045061526 2.099416 57.664516
654 0.0170448987 2.100023 57.660406
655 0.0447570772 2.097482 57.666340
656 0.0062454597 2.099023 57.664029
657 0.0118812569 2.099425 57.672285
658 0.0015501234 2.099180 57.664982
659 0.0432743826 2.099649 57.699801
660 0.0049812391 2.098898 57.672027
661 0.0016874290 2.099265 57.665519
662 0.0194970742 2.100763 57.624222
663 0.0019922502 2.099287 57.661117
664 0.0019907228 2.099314 57.664621
665 0.0018423167 2.099267 57.661769
666 0.0080068308 2.099098 57.659721
667 0.0138503190 2.098695 57.665260
668 0.0743824902 2.099303 57.741170
669 0.0486912743 2.097312 57.752941
670 0.0338813406 2.098233 57.655885
671 0.0018500949 2.099266 57.661792
672 0.0062843911 2.099613 57.660258
673 0.0109566725 2.099561 57.667524
674 0.0085061683 2.099004 57.661934
675 0.0041397157 2.099360 57.665711
676 0.0217720797 2.100238 57.622276
677 0.0026018557 2.099204 57.662701
678 0.0519457030 2.099384 57.606146
679 0.0788541769 2.099848 57.567006
680 0.0243899368 2.100468 57.654833
681 0.0025664859 2.099331 57.659560
682 0.0117244976 2.099306 57.650412
683 0.0015011675 2.099259 57.662345
684 0.0165324927 2.099874 57.664541
685 0.0279394331 2.098325 57.659969
686 0.0005069970 2.099280 57.663936
687 0.0069659123 2.099215 57.657688
688 0.0067809602 2.099525 57.663830
689 0.0090611996 2.099880 57.654090
690 0.0144656250 2.099485 57.673446
691 0.0010870490 2.099199 57.665274
692 0.0266157660 2.100601 57.611263
693 0.0014684801 2.099291 57.661586
694 0.0016640503 2.099345 57.660339
695 0.0014482152 2.099351 57.660525
696 0.0029734207 2.099283 57.660197
697 0.0006010290 2.099242 57.664002
698 0.0039359641 2.099283 57.667466
699 0.0418138720 2.097190 57.679983
700 0.0308073851 2.099055 57.636477
701 0.0219368148 2.099212 57.641923
702 0.0015007760 2.099265 57.662187
703 0.0092076950 2.099670 57.662146
704 0.0061162059 2.099477 57.664526
705 0.0076110294 2.099401 57.668335
706 0.0166716258 2.099380 57.678506
707 0.0001789322 2.099295 57.663129
708 0.0614953911 2.099016 57.604970
709 0.0290620513 2.099812 57.620963
710 0.0092428081 2.099131 57.657470
711 0.0022729292 2.099441 57.660649
712 0.0042148924 2.099399 57.664690
713 0.0021658008 2.099237 57.662242
714 0.0186659993 2.099945 57.664872
715 0.0084573738 2.099734 57.658974
716 0.0027320171 2.099389 57.663255
717 0.0108277984 2.099161 57.654967
718 0.0006113675 2.099325 57.662632
719 0.0237510043 2.099395 57.635644
720 0.0150833299 2.099593 57.671184
721 0.0012514077 2.099198 57.664712
722 0.0147076831 2.099710 57.638882
723 0.0001566427 2.099295 57.663069
724 0.0011775284 2.099324 57.661248
725 0.0013147725 2.099358 57.662453
726 0.0014668942 2.099364 57.662474
727 0.0050755928 2.099506 57.662364
728 0.0300189982 2.099288 57.631554
729 0.0215710363 2.099569 57.634082
730 0.0185919909 2.100564 57.624460
731 0.0068675058 2.099276 57.656247
732 0.0033428869 2.099152 57.663441
733 0.0028782206 2.099104 57.665802
734 0.0079828896 2.099410 57.668507
735 0.0030335802 2.099316 57.665696
736 0.0070428493 2.099001 57.663756
737 0.0013113952 2.099334 57.663308
738 0.0170283215 2.098538 57.695404
739 0.0385297780 2.099641 57.694989
740 0.0166438083 2.098743 57.660409
741 0.0031753330 2.099422 57.662733
742 0.0086361443 2.099359 57.670528
743 0.0010347316 2.099274 57.664622
744 0.0066804840 2.099802 57.651311
745 0.0167202829 2.100039 57.659430
746 0.0012471654 2.099330 57.663346
747 0.0016390239 2.099224 57.666224
748 0.0028483690 2.099202 57.662490
749 0.0185766707 2.099494 57.638913
750 0.0138647928 2.098621 57.667746
751 0.0004139336 2.099286 57.662807
752 0.0018423278 2.099165 57.665052
753 0.0007073101 2.099297 57.663699
754 0.0009865540 2.099286 57.662203
755 0.0008594617 2.099299 57.663823
756 0.0026703818 2.099357 57.664165
757 0.0047687792 2.099450 57.663774
758 0.0311154134 2.099293 57.630280
759 0.0165909438 2.100509 57.629252
760 0.0074068681 2.099850 57.648667
761 0.0078906837 2.099305 57.671101
762 0.0001988421 2.099295 57.663179
763 0.0053934784 2.099000 57.665934
764 0.0055224344 2.098856 57.673149
765 0.0002687820 2.099264 57.663856
766 0.0120880273 2.099325 57.649594
767 0.0001372245 2.099280 57.663253
768 0.0391915337 2.098962 57.712081
769 0.0137458067 2.099608 57.669271
770 0.0078464648 2.099079 57.660454
771 0.0011242000 2.099345 57.662683
772 0.0074853378 2.099339 57.669834
773 0.0010374279 2.099319 57.663452
774 0.0064407509 2.099663 57.658629
775 0.0093395044 2.099003 57.661003
776 0.0011365099 2.099240 57.663328
777 0.0045520269 2.099264 57.668572
778 0.0025823488 2.099392 57.662976
779 0.0158110578 2.099800 57.665957
780 0.0005104159 2.099251 57.663800
781 0.0005126540 2.099322 57.662563
782 0.0062128942 2.098962 57.675622
783 0.0000857611 2.099288 57.663136
784 0.0003204333 2.099268 57.663409
785 0.0003974111 2.099256 57.663761
786 0.0002210078 2.099277 57.663261
787 0.0047889676 2.099084 57.663876
788 0.0042453638 2.099286 57.658768
789 0.0186173040 2.099569 57.637274
790 0.0072106495 2.098847 57.678183
791 0.0020961056 2.099286 57.665456
792 0.0013812338 2.099342 57.663119
793 0.0006113034 2.099331 57.662234
794 0.0062478355 2.099039 57.663520
795 0.0016530448 2.099243 57.662641
796 0.0037847051 2.099539 57.659186
797 0.0007598443 2.099257 57.663230
798 0.0111881776 2.099281 57.675167
799 0.0030020847 2.099503 57.657104
800 0.0015209178 2.099348 57.663092
801 0.0001797004 2.099296 57.662930
802 0.0057362304 2.099316 57.656506
803 0.0002929333 2.099284 57.662979
804 0.0088505784 2.099474 57.667689
805 0.0080039829 2.099046 57.661256
806 0.0012241015 2.099220 57.663880
807 0.0016869540 2.099285 57.665063
808 0.0003649358 2.099303 57.663106
809 0.0244337264 2.099888 57.673117
810 0.0056481318 2.099547 57.661713
811 0.0005847558 2.099313 57.663068
812 0.0026687370 2.099144 57.664600
813 0.0003873745 2.099284 57.662890
814 0.0002698015 2.099263 57.663765
815 0.0006994948 2.099272 57.662872
816 0.0012315756 2.099256 57.662744
817 0.0023350183 2.099185 57.663617
818 0.0190288640 2.099281 57.683412
819 0.0199003447 2.099350 57.640749
820 0.0084675906 2.098838 57.680177
821 0.0016263365 2.099277 57.661768
822 0.0008755789 2.099322 57.663133
823 0.0027895274 2.099450 57.661200
824 0.0016357938 2.099162 57.666654
825 0.0002358446 2.099300 57.662813
826 0.0026466023 2.099307 57.665508
827 0.0005525151 2.099269 57.663114
828 0.0108102047 2.099430 57.648592
829 0.0036232310 2.099448 57.656400
830 0.0050088950 2.099444 57.664263
831 0.0004833659 2.099270 57.663169
832 0.0083748042 2.099363 57.652658
833 0.0007301634 2.099271 57.662862
834 0.0009946694 2.099250 57.665030
835 0.0015537521 2.099218 57.663527
836 0.0001936888 2.099285 57.663468
837 0.0001889635 2.099272 57.663474
838 0.0007275888 2.099260 57.663191
839 0.0067182290 2.099307 57.655668
840 0.0020160991 2.099409 57.661568
841 0.0002529398 2.099300 57.663081
842 0.0027789355 2.099396 57.658201
843 0.0003627527 2.099289 57.662807
844 0.0003913571 2.099287 57.663637
845 0.0006519199 2.099274 57.662869
846 0.0006587207 2.099271 57.662935
847 0.0022568280 2.099375 57.663140
848 0.0198932065 2.099287 57.684180
849 0.0226813960 2.099280 57.639479
850 0.0075015032 2.099150 57.658837
851 0.0014051340 2.099277 57.661994
852 0.0002613274 2.099298 57.663167
853 0.0003438936 2.099257 57.663859
854 0.0011945347 2.099323 57.663501
855 0.0005313080 2.099314 57.662974
856 0.0021422969 2.099179 57.667487
857 0.0001084838 2.099291 57.663079
858 0.0117325652 2.099387 57.648543
859 0.0014378830 2.099353 57.662815
860 0.0001410364 2.099285 57.663431
861 0.0004693578 2.099310 57.663032
862 0.0022247479 2.099367 57.659311
863 0.0002210489 2.099287 57.662994
864 0.0033668786 2.099188 57.662318
865 0.0036367448 2.099384 57.664458
866 0.0007380981 2.099317 57.663149
867 0.0009195830 2.099268 57.662729
868 0.0002786480 2.099300 57.663095
869 0.0201297846 2.099021 57.648703
870 0.0060682440 2.099064 57.662939
871 0.0002779314 2.099279 57.663124
872 0.0040639220 2.099199 57.661223
873 0.0001096873 2.099290 57.663085
874 0.0002155656 2.099299 57.663034
875 0.0002045765 2.099269 57.663727
876 0.0003725446 2.099298 57.663300
877 0.0024879458 2.099383 57.663151
878 0.0025198546 2.099289 57.660514
879 0.0174196116 2.099579 57.638354
880 0.0070333687 2.099255 57.656593
881 0.0006418817 2.099277 57.662793
882 0.0004307871 2.099273 57.663145
883 0.0022960084 2.099170 57.664162
884 0.0011564732 2.099362 57.662023
885 0.0001579451 2.099285 57.663099
886 0.0023427493 2.099167 57.667902
887 0.0002498722 2.099299 57.663081
888 0.0065444254 2.099321 57.655531
889 0.0028569521 2.099290 57.666167
890 0.0022414169 2.099215 57.662797
891 0.0008327210 2.099324 57.663005
892 0.0003168610 2.099268 57.663922
893 0.0002300906 2.099295 57.663227
894 0.0007778707 2.099335 57.661682
895 0.0000983738 2.099288 57.663116
896 0.0000544448 2.099288 57.663201
897 0.0002849313 2.099284 57.662989
898 0.0004277256 2.099307 57.663082
899 0.0100926671 2.099134 57.656459
900 0.0038703743 2.099111 57.664119
901 0.0001896406 2.099294 57.663204
902 0.0015799161 2.099215 57.666272
903 0.0000799536 2.099288 57.663250
904 0.0002978438 2.099291 57.662834
905 0.0002466628 2.099291 57.663383
906 0.0005583742 2.099303 57.663366
907 0.0015028523 2.099211 57.663804
908 0.0109040779 2.099290 57.651668
909 0.0104419858 2.099765 57.660582
910 0.0006867924 2.099320 57.661939
911 0.0002835760 2.099278 57.663721
912 0.0002597398 2.099277 57.663202
913 0.0028744067 2.099153 57.664014
914 0.0008825063 2.099352 57.661618
915 0.0002655950 2.099276 57.663239
916 0.0041491173 2.099277 57.667839
917 0.0002029364 2.099297 57.663106
918 0.0024200502 2.099270 57.666187
919 0.0009663388 2.099276 57.664500
920 0.0008144196 2.099303 57.663654
921 0.0006745139 2.099269 57.662975
922 0.0011177903 2.099227 57.665511
923 0.0002303321 2.099282 57.663103
924 0.0013166052 2.099368 57.662061
925 0.0017122147 2.099243 57.662561
926 0.0003088028 2.099275 57.663225
927 0.0003933903 2.099285 57.663684
928 0.0002123527 2.099282 57.663124
929 0.0036020534 2.099276 57.667291
930 0.0029244890 2.099389 57.663497
931 0.0003871627 2.099300 57.663240
932 0.0036738656 2.099316 57.666368
933 0.0001011311 2.099288 57.663302
934 0.0000852914 2.099287 57.663314
935 0.0002341197 2.099298 57.663099
936 0.0004897119 2.099270 57.663145
937 0.0005970144 2.099238 57.664242
938 0.0073353256 2.099288 57.655478
939 0.0192748888 2.099653 57.674083
940 0.0034741165 2.099318 57.666110
941 0.0001986811 2.099288 57.663413
942 0.0001602406 2.099292 57.663217
943 0.0020806340 2.099206 57.663246
944 0.0008922344 2.099338 57.662584
945 0.0001016534 2.099282 57.663245
946 0.0008054423 2.099317 57.661818
947 0.0001451431 2.099294 57.663115
948 0.0028287107 2.099249 57.667072
949 0.0005617207 2.099276 57.662911
950 0.0016495234 2.099329 57.663850
951 0.0002706673 2.099279 57.663147
952 0.0020420433 2.099253 57.661937
953 0.0002508576 2.099284 57.663042
954 0.0006159113 2.099318 57.662953
955 0.0006636480 2.099262 57.663203
956 0.0002751083 2.099276 57.663220
957 0.0000532459 2.099280 57.663416
958 0.0004173417 2.099273 57.663154
959 0.0068413861 2.099353 57.668788
960 0.0015790380 2.099340 57.663439
961 0.0000866884 2.099281 57.663289
962 0.0002635160 2.099268 57.663504
963 0.0001228489 2.099283 57.663463
964 0.0001446622 2.099277 57.663580
965 0.0005100995 2.099287 57.663770
966 0.0004501881 2.099267 57.663290
967 0.0002751728 2.099274 57.663281
968 0.0039984161 2.099279 57.659195
969 0.0034632886 2.099480 57.656273
970 0.0003191391 2.099264 57.663569
971 0.0000248481 2.099286 57.663267
972 0.0001470568 2.099290 57.663278
973 0.0001659333 2.099296 57.663059
974 0.0002047644 2.099296 57.663151
975 0.0000838931 2.099283 57.663403
976 0.0012804895 2.099329 57.661052
977 0.0001013717 2.099291 57.663163
978 0.0023170928 2.099292 57.665543
979 0.0005096703 2.099280 57.662856
980 0.0008819009 2.099258 57.663062
981 0.0001438633 2.099293 57.663170
982 0.0019383732 2.099292 57.661063
983 0.0001573061 2.099287 57.663398
984 0.0004193595 2.099252 57.663999
985 0.0002924461 2.099287 57.663537
986 0.0000831929 2.099289 57.663237
987 0.0001836793 2.099277 57.663287
988 0.0001379029 2.099280 57.663521
989 0.0051770252 2.099304 57.668260
990 0.0008897480 2.099240 57.663643
991 0.0001948851 2.099276 57.663313
992 0.0023540169 2.099245 57.661816
993 0.0000159950 2.099283 57.663334
994 0.0001097756 2.099279 57.663505
995 0.0003317606 2.099264 57.663550
996 0.0003391255 2.099296 57.663312
997 0.0002434352 2.099300 57.662797
998 0.0000825636 2.099285 57.663180
999 0.0068852792 2.099221 57.657607
1000 0.0016540019 2.099267 57.661990
1001 0.0000869460 2.099285 57.663195
1002 0.0000970204 2.099287 57.663303
1003 0.0010778095 2.099335 57.662980
1004 0.0001985097 2.099272 57.663461
1005 0.0001105030 2.099284 57.663404
1006 0.0006353712 2.099310 57.662126
1007 0.0001168470 2.099288 57.663300
1008 0.0013094851 2.099305 57.661452
1009 0.0000106655 2.099283 57.663300
1010 0.0010754692 2.099247 57.663178
1011 0.0002635038 2.099294 57.663285
1012 0.0020600655 2.099309 57.664831
1013 0.0002862498 2.099287 57.663524
1014 0.0006981261 2.099239 57.663978
1015 0.0003642244 2.099299 57.663270
1016 0.0001727418 2.099292 57.663260
1017 0.0000761917 2.099288 57.663242
1018 0.0002546858 2.099292 57.663356
1019 0.0015716496 2.099268 57.665316
1020 0.0009013851 2.099241 57.663570
evaluations raw_y x0 x1
1 17.4654363890 1.256465 118.646273
2 52.6871575664 2.825284 103.617266
3 24.8844691064 1.386737 133.641339
4 23.6520798541 2.852497 59.619220
5 35.9728999488 2.202387 96.731992
6 48.2613868649 2.238165 123.234575
7 20.7501710308 2.689605 60.705965
8 30.8449087959 1.597442 127.042434
9 50.1407992952 2.453568 114.989976
10 33.0066671717 2.550799 79.719147
11 31.8048269173 1.465702 146.854639
12 46.5502708150 2.842670 89.506149
13 12.5980580900 1.413710 57.938505
14 53.9216174799 2.798009 121.206774
15 49.7020690720 2.529555 108.837485
16 50.1237999151 2.292328 142.913243
17 54.5647603151 2.961336 105.109429
18 22.2125076055 2.265751 75.482115
19 8.9618650345 1.509195 79.270033
20 18.0471828656 1.377464 113.279067
21 24.0735286781 1.582647 112.299700
22 6.4236373677 2.037792 51.117981
23 25.9760835660 2.994824 58.855758
24 17.5833662969 2.184128 72.972756
25 11.9123804789 2.741738 50.992138
26 36.4168532377 2.680749 80.265933
27 13.6775835377 2.647972 55.009759
28 28.8461163189 1.648083 117.459377
29 30.1545223530 2.107337 92.110904
30 14.0278962714 2.339047 64.138404
31 11.9443145748 1.851919 78.244371
32 4.8381762376 2.284082 57.207497
33 36.4778368645 1.850356 118.475128
34 4.2126309910 2.342504 54.754598
35 23.3307683405 2.152895 81.028649
36 40.1392936591 2.174930 105.379685
37 8.7494082958 2.478691 55.248298
38 6.8163070753 1.676214 63.669023
39 33.3634121651 2.078732 98.378738
40 6.7585684993 2.092522 64.685265
41 33.3165983999 1.850374 111.578862
42 20.6729558926 2.371265 70.093164
43 11.7565037468 1.470795 57.793505
44 50.4573848668 2.526385 111.571483
45 23.4276781398 2.426960 71.491714
46 38.9438530990 2.122210 105.927930
47 26.7196594887 2.538598 71.997862
48 19.9260806389 2.236485 73.805772
49 9.0052175479 1.542516 65.702712
50 6.9314501883 1.640832 74.384522
51 23.9836382678 1.717707 102.743608
52 6.4223146507 2.037801 51.119821
53 1.1691689983 2.156116 55.439319
54 1.4455708326 2.124975 58.479021
55 6.2420100538 2.533055 51.063997
56 31.3764280926 2.525466 78.377702
57 2.2027997261 2.271118 53.485695
58 21.8863541807 1.788480 95.172522
59 28.6667156598 2.103470 90.141214
60 6.7825572400 2.194821 61.669744
61 8.4591045831 2.385701 57.622263
62 7.5292301662 2.004475 50.000000
63 22.7057401236 2.121162 81.460877
64 5.9398300846 1.986196 53.000264
65 15.6787069297 2.131286 72.710981
66 6.8353907770 2.129241 63.669653
67 4.1006556911 2.117747 52.678779
68 8.5746194926 1.911457 50.000000
69 16.4759982932 1.904950 82.119273
70 6.5017292705 1.914677 53.918141
71 32.6822534626 2.059112 98.247951
72 1.2583741389 2.003365 60.116621
73 8.1067273749 1.713794 57.498761
74 21.2149667293 2.102374 80.311622
75 5.3849943624 2.183366 50.000000
76 19.7645557512 2.060344 80.140356
77 5.0468265314 2.212892 50.000000
